offset gap,smoothed offset gap
1.533600000000468e-05,0
0.00025322190000000023,0
-0.00039886219999999973,0
1.0755699999998036e-05,-0.00011954859999999679
5.645539999999949e-05,0
-9.352404999999897e-05,-3.706864999999948e-05
0.0007605892000000003,0
-0.0007836629500000026,0
-0.0001298556999999978,0
0.0002886119999999992,0
-0.00014039404999999783,0
-0.00010935335000000212,0
-0.00010679545000000235,0
0.00010497664999999933,-0.0002208603000000031
2.310355000000319e-05,0
-0.00022576774999999994,0
0.0001401066999999978,0
-9.062100000000184e-05,-4.8201850000001437e-05
-3.200994999999485e-05,-3.200994999999485e-05
0.00025706895000000005,0
-7.480040000000243e-05,0
-3.28730999999971e-05,0
-0.0002666234000000045,0
0.0015560438499999996,0
-0.0013087957999999955,0
-0.00023837920000000233,0
1.7307250000000995e-05,-9.105185000000127e-05
-1.2372500000001896e-05,-1.2372500000001896e-05
7.065079999999946e-05,0
-2.531129999999715e-05,0
1.0641349999995774e-05,0
-0.00021823784999999707,0
0.000202934099999999,0
-2.1697099999998248e-05,0
2.9036749999999945e-05,0
3.351010000000043e-05,-0.00016225699999999899
-0.00034977429999999974,-0.00010599044999999863
0.00018359184999999778,0
-0.0001771722500000017,0
-0.00027029544999999656,0
0.0004677478499999999,0
-0.0002627004500000002,0
0.0005438393999999986,0
-0.00036743055000000027,0
-0.00013878364999999894,6.419599999996084e-06
-0.000170848400000001,-0.00019847124999999854
0.00021410350000000133,0
-0.00026143919999999934,0
3.549999999796771e-08,-4.730020000000001e-05
0.00025359340000000175,0
-0.0002658462500000014,0
4.9236550000000825e-05,0
0.0001868161000000007,0
-0.0002954644000000006,0
-0.0007935281999999988,0
0.0007725479999999979,0
-6.467970000000045e-05,-0.0001573245000000001
0.00016534350000000085,0
7.089190000000024e-05,0
-4.7971099999999375e-05,0
-7.472434999999944e-05,0
-0.0001580768999999982,0
0.00018773454999999607,0
-0.0002967341999999984,0
0.0001429400999999997,-0.00015353659999999824
0.00010074009999999911,0
-0.00015343805000000155,0
-0.00011646459999999914,0
0.00013250290000000332,0
-9.7515350000002e-05,0
-8.545544999999933e-05,0
1.0066849999998406e-05,-6.66235000000015e-05
-3.0431100000000157e-05,-3.0431100000000157e-05
2.865280000000081e-05,2.865280000000081e-05
0.0005871330499999994,0
-0.0008738944999999998,0
0.00018587134999999976,0
3.299480000000243e-05,0
-5.3673350000002504e-05,0
-0.0002722976500000002,0
0.0005955222500000024,0
-0.00047717515000000323,-0.00012156865000000072
8.935070000000156e-05,0
-5.1963399999999103e-05,-0.00011656324999999857
0.0001415873000000012,0
-0.00016762700000000352,-2.6039700000002332e-05
9.331750000002303e-06,0
6.69559499999972e-05,0
0.0006752460000000015,0
-0.0008141989999999987,0
7.275975000000101e-05,0
-0.00015881235000000382,0
-1.7123999999998917e-05,0
3.417000000000281e-05,-0.00013167189999999663
-5.083850000001111e-06,0
-8.784100000000516e-06,-1.3867950000001628e-05
-3.096459999999967e-05,0
-9.767715000000288e-05,0
4.945870000000185e-05,0
-4.415424999999751e-05,0
1.497504999999899e-05,0
-0.00011755285000000226,0
-0.000765275449999997,0
0.0008526909999999998,-0.00013849954999999858
-7.471145000000346e-05,0
1.2360750000001142e-05,0
-0.00014348974999999763,0
6.424564999999715e-05,0
-3.274529999999776e-05,0
-8.429865000000037e-05,0
-7.502725000000099e-05,0
0.0008942904499999987,-0.00020584044999999996
-0.0008200530999999984,-5.358820000000153e-05
-8.215599999997215e-06,0
-3.5050400000002926e-05,0
-5.627264999999992e-05,0
-4.988979999999699e-05,0
0.00018602584999999894,0
-0.00015580735000000068,0
3.1524000000004994e-06,0
-2.402900000000041e-05,-8.215599999997215e-06
-3.737655000000117e-05,-3.5050400000002926e-05
0.0003049640999999992,-0.0001061624499999969
-0.0002940315499999985,0
-5.363805000000166e-05,-7.074015000000378e-05
-2.1810899999999412e-05,-2.1810899999999412e-05
-0.00021038939999999673,0
0.0001820281999999951,0
-8.095794999999905e-05,0
-4.0840349999998746e-05,0
0.00015911975000000022,0
-0.00017527885000000187,0
1.1774800000000086e-05,0
-2.374450000000028e-05,-2.8361200000001642e-05
8.950315000000042e-05,0
5.480930000000273e-05,-0.00014992709999999966
-0.00013646070000000176,0
0.0003795209999999993,0
-0.0001985809000000005,0
-0.0003546863499999997,-0.0001658944999999995
4.366064999999919e-05,0
-6.145689999999815e-05,0
-0.000177131350000001,0
-1.727894999999924e-05,0
9.947520000000154e-05,0
7.513699999997514e-06,0
-0.0009210282000000014,0
0.0009434099000000029,4.366064999999919e-05
-5.9294600000001084e-05,-0.00018579119999999894
2.733000000000041e-05,2.733000000000041e-05
5.7666000000000664e-05,0
0.00020049835000000016,0
-0.00036201195000000187,0
-4.601730000000082e-05,0
-6.284519999999738e-05,0
2.629445000000008e-05,0
3.70964500000015e-05,0
-8.14301999999989e-05,-0.00018641564999999916
1.342994999999625e-05,0
1.2209700000001544e-05,0
0.001094680349999999,0
-0.0011107473000000006,0
-0.00015596374999999886,0
0.0001017593000000011,-4.433374999999739e-05
-7.397550000000086e-05,-0.00011860725000000239
4.050190000000064e-05,0
-1.2771300000002928e-05,0
-0.00013495969999999802,0
2.995665000000147e-05,-7.727244999999883e-05
-3.792400000000029e-05,-3.792400000000029e-05
0.0005916162999999974,0
-0.0005677765000000001,0
-6.3312999999981525e-06,0
-0.0005888150000000009,0
0.0005536160499999998,0
-0.00011462185000000181,0
0.00011071055000000385,0
-0.00011848620000000087,-0.00014008795000000073
0.00023428504999999932,0
-0.00427178175,0
0.0029361048499999985,0
0.006176948500000004,0
-0.005181509900000003,0
-7.86593499999988e-05,-0.00018461260000000035
2.6963850000000235e-05,2.6963850000000235e-05
3.90616999999982e-05,0
-4.7911900000000005e-05,0
2.8730499999990445e-06,0
-0.0004951571499999974,0
0.0002767036999999972,0
-1.4733899999996857e-05,0
6.553959999999748e-05,0
-2.8192799999998684e-05,-0.000201817700000001
0.00013210020000000154,0
-0.00010656425000000192,0
-0.00015837509999999666,0
5.527079999999851e-05,0
3.20866000000003e-05,0
6.330409999999731e-05,0
-0.0001400489499999963,-0.0001222265999999972
0.0003548521499999985,0
-0.0003564768000000024,0
-7.730964999999868e-05,0
-1.028235000000155e-05,0
1.3992500000004072e-06,0
-7.233349999999361e-06,0
0.001544444049999999,0
-0.0014465022999999965,-8.921665000000412e-05
-0.0011864735000000014,0
0.001285502999999999,0
-0.0003246847999999969,0
0.00012149729999999803,1.3992500000004072e-06
-0.00010124450000000007,-0.00011469409999999847
3.3234749999999647e-05,0
-0.00010439640000000084,-7.116165000000119e-05
4.0718900000000224e-05,4.0718900000000224e-05
-0.0002471919500000003,0
9.584215000000285e-05,-0.00015134979999999743
5.03879999999568e-06,0
6.34215500000035e-05,0
-0.00010252530000000037,0
-6.531749999999503e-06,0
3.990349999999365e-06,0
-0.0004139125000000021,0
0.00030029360000000116,0
-0.00010637009999999724,-4.059670000000071e-05
1.142619999999761e-05,0
3.092105000000178e-05,-0.00017365139999999947
2.1209299999999655e-05,0
0.00012475349999999664,0
-0.00016857504999999716,-2.2612250000000888e-05
-5.862899999997673e-06,0
-7.928760000000534e-05,0
2.8942500000017634e-06,-8.225625000000126e-05
-7.082899999999448e-06,0
9.943649999999415e-06,0
-0.0001237141499999983,0
2.7649849999999977e-05,0
0.0003287620999999991,0
-0.00012290530000000078,0
-0.00011518844999999778,0
-0.0001406397500000045,-0.00014317495000000237
0.00016315890000000166,0
-0.0001081533999999995,0
-0.004828950200000001,0
0.0040724074,0
0.0005610939000000037,0
-5.945770000000406e-05,0
6.314795000000317e-05,0
-0.00012470745000000004,-0.00014044339999999544
6.810724999999906e-05,-5.2909950000001873e-05
-1.641545000000133e-05,0
0.00012173190000000222,0
-0.00021336240000000283,0
0.00018991959999999918,0
-0.00023489929999999658,0
9.38149999999971e-06,0
-6.215744999999994e-05,0
-3.43499999999608e-08,-0.00010804595000000195
0.00017842120000000072,0
-0.00016429435000000215,0
-4.5134999999973946e-07,-4.4979699999997404e-05
4.578905000000022e-05,0
-0.0001643025500000006,-0.00015764830000000173
0.00023628450000000024,0
-0.0002323980999999975,0
-3.25227000000039e-05,0
-7.0694999999981745e-06,0
-0.00014069814999999875,0
4.180815000000004e-05,0
-2.1300000000168408e-07,0
-5.9572999999998875e-05,-0.0001943817999999986
-1.2450399999999751e-05,0
-3.2433000000026135e-06,-1.5693700000002363e-05
-4.265299999997585e-06,-4.265299999997585e-06
-3.4437849999999215e-05,-3.4437849999999215e-05
7.747475000000059e-05,0
-0.00010743930000000068,-2.996455000000009e-05
-0.00013890750000000173,0
0.0003074500000000008,0
-0.0002744316999999996,0
9.344309999999856e-05,0
3.827410000000198e-05,0
-7.405705000000095e-05,0
-4.354225000000045e-05,0
-0.000215565199999998,-4.8229050000000995e-05
-0.00015305945000000098,0
0.00021852389999999777,-0.00019364300000000167
2.8971250000001113e-05,2.8971250000001113e-05
-8.235104999999854e-05,0
6.44069499999983e-05,0
-5.287149999999852e-05,0
-3.3557350000001926e-05,-0.00010437295000000069
-0.0001979180999999969,0
0.00010283254999999824,0
0.0001399494000000029,0
-9.310860000000254e-05,0
0.0001447039499999997,0
0.00011078375000000141,0
-0.00016604000000000063,0
-0.00018376715000000264,-4.8244749999998285e-05
9.543480000000215e-05,0
2.296414999999885e-05,0
-0.0002553287999999987,-0.00023124929999999988
5.6403699999998946e-05,0
-0.00013192794999999924,0
0.0001835633499999989,0
-9.612059999999922e-05,0
-8.856114999999942e-05,-7.664265000000003e-05
-5.0927600000000295e-05,-5.0927600000000295e-05
0.00025278834999999946,0
-0.00019725770000000032,0
0.0001428048000000015,0
-0.00022668315000000107,0
9.39573499999985e-05,0
8.44605000000026e-05,0
-0.0003014662500000015,0
2.7221550000000593e-05,-0.00012417455000000022
2.315714999999996e-05,0
3.146145000000045e-05,0
-9.839065000000202e-05,0
-2.5669449999998762e-05,0
1.0245349999998821e-05,0
7.756475000000317e-05,0
-0.0001673641500000017,-0.0001489955500000001
-9.320404999999809e-05,0
2.699254999999623e-05,0
0.0004474275500000041,0
-0.0006168412500000026,0
0.0005222776000000012,0
-0.00046397840000000077,0
-7.483550000000062e-05,0
6.029419999999952e-05,-0.00019186730000000097
4.2573550000002404e-05,4.2573550000002404e-05
0.00012454869999999895,0
3.993880000000005e-05,0
-0.000336045900000001,0
0.0002321180000000006,0
-0.00012884995000000122,0
0.00015914945000000124,0
3.1172749999999747e-05,0
-0.00036157575000000106,-0.000171558400000002
0.00017576930000000324,0
-0.00019693840000000183,0
8.224685000000065e-05,-8.91545999999993e-05
-8.35034999999984e-06,0
-2.6336200000001698e-05,0
0.0001131926500000019,0
-0.0001675351999999991,0
0.00011660234999999741,0
-0.0003191084000000011,-0.00020928830000000175
3.838650000000388e-05,0
5.143369999999758e-05,0
0.00028377340000000086,0
-0.00026615150000000034,0
-0.00010614804999999893,0
0.0004408540500000002,0
-0.000560417750000003,0
0.0004864670500000029,-0.00011826964999999967
-0.00042198435000000145,0
9.66805000000015e-06,0
0.00032805469999999947,0
-0.0002847377999999984,0
-0.00024770460000000103,-0.00013023694999999836
2.512650000000005e-05,0
-0.0001691768499999996,0
0.00021681559999999766,0
-5.782224999999752e-05,1.4943000000000595e-05
8.216090000000009e-05,0
2.2555699999998734e-05,0
-0.00029342189999999877,0
1.794909999999761e-05,-0.00017075620000000236
0.00024892455000000147,0
-0.00022632265000000206,0
0.00010311020000000337,0
-0.00022728480000000218,0
3.7417600000000385e-05,0
-1.5493399999999546e-05,0
-0.004494978899999999,0
0.0046053435499999965,-0.00010157269999999941
-0.0001386236499999971,0
-0.000118791800000001,0
0.00031295470000000105,0
-0.000369667600000001,3.7417600000000385e-05
3.411530000000107e-05,-0.00021925710000000043
0.0016943658499999985,0
-0.0017232465499999988,0
-0.0008170566000000018,0
0.0008161709000000017,0
0.00015303890000000208,0
0.00030836759999999797,0
-0.0006239338499999997,3.411530000000107e-05
0.00016402319999999916,-2.8880700000000203e-05
1.0171850000001426e-05,0
-0.00016243680000000148,-0.00015165480000000063
7.773929999999873e-05,0
3.324630000000051e-05,0
0.0005781283500000012,0
-0.0007679843500000005,0
-2.3840949999998083e-05,0
0.00018375065000000024,0
0.00014563330000000042,0
-0.00010915285000000219,7.773929999999873e-05
-0.00013378089999999953,-9.400044999999802e-05
0.00046869084999999754,0
-0.0005690455999999983,0
1.0433000000001359e-05,0
-0.0001952181500000011,-0.0002851399000000004
-9.701204999999768e-05,-9.701204999999768e-05
0.00021007369999999636,0
-0.00010522804999999746,0
-5.104194999999978e-05,0
-0.000162518300000003,0
7.835115000000003e-05,0
0.00011860200000000099,0
-0.00010010954999999932,0
-0.00014066500000000092,-0.0001525360000000031
0.00020286145000000255,0
-4.564445000000139e-05,0
4.886269999999915e-05,0
-0.00022132799999999842,0
-9.039600000000091e-05,0
4.697515000000041e-05,0
-8.223549999999968e-05,-0.0001409046499999983
2.921204999999927e-05,0
-0.00010546130000000098,0
0.00010813045000000187,0
-0.00013935459999999956,-0.00010747339999999938
1.9339999999812284e-07,0
0.0001853122500000026,0
-0.00011838789999999988,0
0.0001573534999999987,0
-0.00027458050000000176,0
0.00018620835000000003,0
-0.00023247100000000075,0
-7.529839999999844e-05,-0.0001716703000000014
0.00021653929999999877,0
5.281420000000092e-05,0
-6.982784999999825e-05,0
-0.00010721050000000177,0
-1.0924599999997952e-05,0
6.897609999999832e-05,0
-5.586855000000168e-05,0
-1.9407799999998642e-05,0.00015036665000000004
3.9134699999998634e-05,0
-7.935429999999799e-05,0
2.7997100000001772e-05,0
-2.2266950000002228e-05,0
-0.00024675560000000094,-0.0003565214000000011
-6.5285499999998e-05,-6.5285499999998e-05
9.8583599999999e-05,0
0.0003978766999999994,0
-0.0004749954999999972,0
-8.422660000000082e-05,0
-0.00016393140000000027,0
0.0002945328999999997,0
-9.956325000000099e-05,0
4.026909999999828e-05,-6.276179999999964e-05
9.520365000000308e-05,0
0.0005137484499999984,0
-0.0005690426999999998,0
0.004776129500000001,3.103824999999838e-05
-0.00511022015,-0.0002539121499999991
0.00019245135000000023,0
-0.0001484228000000004,0
-1.559204999999897e-05,0
0.0002670316499999992,0
-0.0001152652000000004,0
-0.00016972199999999992,0
-0.0001387940000000004,0
4.9976649999999846e-05,-0.0001283130500000007
-5.560714999999772e-05,0
0.00013468884999999763,0
0.0005851501000000009,0
-0.0006445645,0
0.0003207678500000005,0
-0.0004914369000000001,0
7.84404999999988e-05,-5.630499999997874e-06
0.000368431050000001,0
-0.0003924214000000009,-9.53946000000011e-05
0.00011393100000000045,0
-2.3261499999999157e-05,0
-0.00015383075000000024,0
7.992765000000012e-05,0
-1.4651649999999906e-05,7.84404999999988e-05
-8.90762500000003e-05,8.994065000000052e-05
-0.0001663946999999999,-0.00036728719999999936
0.00018530194999999972,0
-0.00031120099999999983,0
0.00029191889999999885,0
-0.00011688574999999812,0
0.00047140894999999906,0
-0.0007091716999999998,0
0.00022860710000000006,0
-0.00012107080000000048,-0.00012589905000000013
-0.00024384285000000062,0
0.0003267358000000026,-6.272959999999994e-05
-2.8983400000001658e-05,0
-0.0002824208999999994,-0.00012097504999999953
-4.626920000000145e-05,-4.626920000000145e-05
-6.463304999999864e-05,0
-0.00021484625000000034,0
0.0004513399000000001,0
-0.0007470229000000022,0
0.0005640242000000018,0
0.00014992745000000086,0
-0.00024129814999999943,0
8.268334999999849e-05,-6.463304999999864e-05
-6.209685000000132e-05,5.349494999999927e-05
4.2050500000001545e-05,0
-0.00016128039999999954,-0.0001900140999999994
9.439899999999501e-06,0
-6.967280000000075e-05,-6.023290000000126e-05
-9.561349999999969e-05,0
0.0006006464999999989,0
-0.0004304993499999993,0
-0.000791517750000001,0
0.0007910452500000026,0
0.00025259889999999785,0
-0.00026949614999999814,0
-0.00012078670000000014,-9.561349999999969e-05
4.876619999999998e-05,3.199070000000082e-05
-0.00016459374999999997,-0.00011582755
0.00025825874999999834,0
-0.00038610909999999834,-0.00012785035
1.9479349999998453e-05,0
8.910320000000139e-05,0
-9.750280000000167e-05,1.1079749999998167e-05
0.00020824130000000052,0
0.00016013344999999958,0
-0.00038513825,0
-5.008724999999992e-05,0
0.00011486420000000053,0
3.835010000000083e-05,0
-0.00012086884999999992,0
-8.922705000000142e-05,-0.00012373234999999984
7.57489e-05,0
0.00018869539999999963,0
-0.0002924232999999998,0
0.00015094439999999986,0
-0.00011634244999999821,0
-0.00019812074999999986,-0.00019149779999999838
0.00029539409999999877,0
7.060745000000146e-05,0
-0.00040440570000000174,-3.840415000000152e-05
0.0001851155500000007,0
1.104190000000005e-05,0
-0.00018966699999999891,0
4.585119999999942e-05,0
8.112204999999873e-05,0
-0.00019289754999999854,0
3.127279999999844e-05,0
-3.9389599999997696e-05,6.4904500000018125e-06
-8.10589500000014e-05,-0.00015510005000000105
-0.00010513404999999976,-0.00010513404999999976
-2.3853000000001457e-05,-2.3853000000001457e-05
2.5735900000001256e-05,2.5735900000001256e-05
0.00017664089999999965,0
-1.645124999999914e-05,0
2.8373449999999355e-05,0
-0.000268542699999999,0
2.791874999999999e-05,0
7.828709999999905e-05,0
0.00013858170000000114,0
-0.00019272644999999977,-5.206084999999916e-05
9.510499999998423e-06,0
-2.612015000000023e-05,0
-7.205925000000057e-05,0
-0.00019578384999999754,-0.0002603103999999995
7.247274999999942e-05,0
0.00012133484999999888,0
-0.00023089460000000063,-3.708700000000231e-05
0.0001191752500000004,0
2.2367500000008977e-06,0
-0.00012766680000000086,0
-8.041200000000193e-06,0
-1.0212499999995294e-06,0
4.212970000000149e-05,0
-0.00012199175000000284,0
-0.00019944929999999862,-6.254799999999561e-06
0.00016906450000000184,0
-5.611640000000029e-05,0
0.0002656397499999991,-8.041200000000193e-06
-0.0002204880999999992,-0.00011126809999999765
-0.0012963473500000016,0
0.0012119282000000009,-9.538390000000119e-05
0.00014921264999999962,0
-0.00010233839999999883,0
-0.00017788240000000122,0
0.0001712172000000012,0
3.2057099999999175e-05,0
2.276714999999985e-05,0
-0.00020304274999999872,0
-6.54046500000005e-05,-0.00013100815000000043
-3.3910300000000725e-05,0
3.630334999999984e-05,0
0.00019079474999999791,-4.240594999999903e-05
-0.0003421484999999974,-0.00014896070000000038
-7.0380499999994625e-06,-7.0380499999994625e-06
-1.6879650000001244e-05,0
2.4213400000000496e-05,7.33374999999925e-06
8.661905000000025e-05,0
-0.0001422976999999992,0
-0.00014848110000000025,0
-3.5321500000018437e-06,0
8.94372500000018e-05,0
-4.368365000000096e-05,0
0.00014549405000000015,0
4.867570000000043e-05,-0.00011825464999999924
-0.00019937044999999987,0
9.353399999997846e-06,0
6.022615000000064e-05,0
7.399435000000066e-05,0
3.215260000000164e-05,-4.368365000000096e-05
-0.00016226530000000016,-5.200699999999281e-06
-3.90516500000021e-05,0
-0.00021904019999999803,-0.0002446306499999995
1.661564999999865e-05,0
-2.7825000000000764e-05,0
3.629569999999971e-05,0
-2.8980849999998837e-05,0
0.00016239915000000049,0
-0.00016633229999999944,0
-1.0644200000001213e-05,0
-0.00016854719999999935,1.661564999999865e-05
-0.0002995839,-2.4443299999998835e-05
0.00026948389999999905,-0.0002092914000000015
-0.00011184754999999935,0
0.00035646064999999975,0
-0.00019585229999999899,0
3.04698499999978e-05,0
0.00013044165000000162,0
-0.00033157044999999885,0
0.00018802189999999886,0
1.4395999999999853e-05,4.876080000000144e-05
-0.0001489396000000004,0
-1.817320000000039e-05,-0.00013535385000000149
-3.4816799999999595e-05,-3.4816799999999595e-05
5.782669999999934e-05,0
-6.38095999999977e-05,0
-5.136850000000137e-05,-5.7351399999999717e-05
-2.036399999999494e-06,0
-0.00010681324999999992,0
5.1483349999999206e-05,0
0.00019513295000000015,0
-0.00016043609999999986,0
-0.00016013740000000027,-0.0001828068500000002
7.948875000000078e-05,0
3.569599999999895e-05,0
-0.00013668020000000004,0
-8.32399999999997e-05,-0.00010473545000000001
-0.00013028944999999987,-0.00013028944999999987
0.000260696199999999,0
0.00011810080000000111,0
-0.00010525435000000027,0
0.0005676143500000008,0
-0.0006847404000000001,0
2.857334999999961e-05,0
-0.00013484390000000068,0
0.0002868861,5.01460499999995e-05
-0.0005206556000000001,-0.00023376950000000008
-2.4824199999999575e-05,-2.4824199999999575e-05
0.00013658530000000002,0
0.00022231820000000042,0
-0.0001261253000000004,0
-0.00023669095,0
-1.1675500000002392e-06,0
8.83576000000011e-05,0
0.00012798794999999973,0
-0.00023283565000000033,-2.157039999999971e-05
6.848335000000095e-05,0
-0.00011771915000000077,0
6.936649999999961e-05,0
-5.693519999999952e-05,0
5.445469999999925e-05,0
-0.0002456886999999991,-0.0002280384999999996
-2.126820000000057e-05,0
5.8156749999999094e-05,0
3.389420000000087e-05,0
0.00017530184999999947,0
-9.617459999999994e-05,0
-0.00034369404999999993,0
5.7236199999999295e-05,0
0.0002471370500000014,-0.0001365478500000017
-0.00019262275000000024,0
-1.4747650000000723e-05,0
-1.2765049999999279e-05,0
0.00025915394999999895,0
-0.000488918599999999,0
0.00014812490000000038,0
0.00016673155000000023,-5.463814999999844e-05
-0.0003353488000000002,0
0.0002555993999999992,0
-8.059019999999973e-05,0
-1.337244999999876e-05,0
-0.00022413130000000086,-0.0002311118000000001
0.00013899510000000003,0
3.563929999999965e-05,0
6.715149999999976e-05,0
-0.00028050934999999944,0
4.723449999999297e-06,0
-0.00013087180000000004,0
6.987685000000022e-05,0
0.00021398224999999993,-0.00016487180000000073
-1.5650499999991796e-06,0
